index	sentence1	sentence2	label
1432	The human rights promotion and protection secretariat of the FMLN strongly condemns the massacre of five Spanish-born Jesuit priests, and three Salvadoran citizens, carried out by the Salvadoran Armed Forces Soldiers.	The Salvadoran Armed Forces Soldiers murdered three Salvadoran citizens.	entailment
2092	A small bronze bust of Spencer Tracy sold for £174,000.	A small bronze bust of Spencer Tracy made £180,447.	not_entailment
1890	It was difficult to assess the objectives behind increased militia activity in East Timor, but its intent seemed to be to continue a pattern of violence against civilians and the United Nations Transitional Administration in East Timor (UNTAET) in order to undermine the transition process, Hedi Annabi, Assistant Secretary-General for Peacekeeping Operations, told the Security Council this morning.	Guerrillas increase activity in East Timor.	entailment
1453	At the Amman Summit of Arab Women in Jordan last month, Secretary General of the Arab League Amr Moussa said womens' advancement in the Arab world will be hobbled as long as they are so poorly represented in parliaments.	Women are poorly represented in parliament.	entailment
943	White supported Gough Whitlam's Labor government of 1972 to 1975, and after Whitlam was ousted in the 1975 constitutional crisis, became particularly anti-royalist.	White assisted the Labor government from 1972 to 1975.	entailment
542	The World Health Organization moved Friday, to revise alarming predictions that a pandemic stemming from the bird flu virus ravaging parts of Asia, could kill as many as 150 million people.	The U.N. health agency has distanced itself from a top official's prediction that a global influenza pandemic could kill as many as 150 million people.	not_entailment
1858	Xingwana called on established farmers to form partnerships with new landowners and to transfer skills to new farmers, to ensure productive use of transferred lands. One criticism of the programme is that some of the transferred farms have fallen in production due to the inexperience and lack of capital among the new owners. The government has rejected comparisons of the programme with that initiated in Zimbabwe under President Robert Mugabe.	Robert Mugabe was born in Zimbabwe.	not_entailment
70	In October, however, amid rising tensions between the government and opposition groups, a car bomb seriously injured an opposition politician and killed his driver, in Beirut.	A member of the opposition was injured in a car bomb attack in Beirut.	entailment
285	The new moon, which is only about 25 miles in diameter, was actually photographed 13 years ago by the Voyager 2.	The moon Titan has a diameter of 5100 kilometers.	not_entailment
110	Police say that he was wearing orange overalls, a balaclava and a pistol when he stole $6300 from Cherrywood at about 3:15 p.m. Outside the bank Leatham was trying to hijack a car, he threatened an old man with his pistol, eventually stealing a black Mitsubishi Mirage. The car was later found abandoned around Fairmont Terrace in the Glenn Terrace or Ridge Street area.	Children in New Zealand are forced to wear orange overalls.	not_entailment
265	Witnesses told police a gas canister exploded to start the fire in a multilevel building which houses the Ycua Bolanos supermarket, a food court and a parking garage, causing the bottom floor to collapse.	Television footage showed several levels of the multi-level supermarket covered in soot, including the lower level parking garage.	not_entailment
1786	A member of the Burmese delegation, Thaung Tun, told reporters on the eve of the meeting that his government did not wish to place ASEAN in a difficult position by insisting on assuming the chairmanship.	Thaung Tun is a representative of Burma.	entailment
224	James Kerr had been the foreman for the Deane, Adams and Deane gun factory. Robert Adams, one of the partners and inventor of the Adams revolver, was Kerr's cousin.	Dean invented a revolver.	not_entailment
2326	Police were called to the Highgrove House, the home belonging to Prince Charles and his wife Camilla on Tuesday night after police received a call that there was an intruder on the property. "He was detained within the grounds and did not gain access to any buildings," said a spokesperson for the police, Tony Rymer. A spokesperson for the estate refused to comment to the media calling it "a matter for the police" and that any comments on the intrusion should be given through them. According to a Gloucester Police spokeswoman, a man from Bristol, England was arrested after wielding a pitchfork around the property. The name of the 55-year-old has not been released, but police charged him with trespassing. He was later released after posting bail. Camilla and Charles, who were both present and sleeping on the estate at the time, were not injured.	Prince Charles owns an estate in Bristol.	not_entailment
935	Second-half goals, from Danny Mills and Darius Vassell, lifted Manchester City to a 2-0 victory over Everton.	Manchester was beaten by Everton.	not_entailment
750	The biopic of wannabe actor, Johnny Stompanato, may be directed by Adrian Lyne of "Fatal Attraction" and "Indecent Proposal" fame.	Johnny Stomponato starred in Fatal Attraction.	not_entailment
1734	The Bank of Italy, the ultimate arbiter of Italian banking mergers, has been engulfed by scandal since police wire taps revealed Fazio and his wife advised a local banker in a bid for Bank Antonveneta against Dutch bank ABN AMRO.	A local banker bids for Bank Antonveneta.	entailment
826	Valero Energy Corp., on Monday, said it found "extensive" additional damage at its 250,000-barrel-per-day Port Arthur refinery.	Valero Energy Corp. caused damages to Port Arthur refinery.	not_entailment
315	Only a few Mag-lev trains have been used commercially such as at the Birmingham airport in the UK.	Maglev is commercially used.	entailment
252	"On Feb. 20, Dr. Hunter S. Thompson took his life with a gunshot to the head at his fortified compound in Woody Creek, Colorado. The family will shortly provide more information about memorial service and media contacts. Hunter prized his privacy and we ask that his friends and admirers respect that privacy as well as that of his family," Juan Thompson said in a statement issued to Aspen Daily News. The death was confirmed by Pitkin County Sheriff Bob Braudis. Hunter S. Thompson was best known for his 1972 book "Fear and Loathing in Las Vegas". He was recently married and had emotionally supported his friend John Kerry's candidacy.	John Kerry was friends with Hunter S. Thompson.	entailment
2081	Meanwhile, thousands of soldiers from the first Gulf War are still suffering from severe symptoms that have been linked to what is now known as Gulf War illness, say veterans advocates.	Many US soldiers developed Gulf War illness after the Gulf War.	entailment
2317	China yesterday threw down a challenge to America's 50-year dominance of the global economy as it proposed replacing the dollar as the world's main reserve currency with a new global system under the control of the International Monetary Fund. In a muscle-flexing move that will be seen as an attempt to exploit the big shifts in economic power created by the recession sweeping the West, Beijing said that the dollar's role could eventually be taken over by the IMF's so-called Special Drawing Right (SDR), a quasi-currency that was created in 1969.	The Special Drawing Right is a quasi-currency.	entailment
391	Colin L. Powell and Laura Bush, wife of Gov. George W. Bush, are to speak on the opening night in Philadelphia, while the Democrats have tentative plans to have President Clinton and Hillary Rodham Clinton address the delegates on the first night in Los Angeles.	The name of George W. Bush's wife is Laura.	entailment
1322	The report catalogues 10 missed opportunities within the CIA and FBI to uncover pieces of the September 11 plot.	The report analyzes 10 missed opportunities within the CIA and FBI to uncover pieces of the September 11 plot.	entailment
1984	Cedras, Biamby, and Francois also led the 1991 coup that drove Aristide, Haiti's first democratically elected president, from office	Aristide seized power in 1991.	not_entailment
297	The magnitude 7 earthquake that occurred today on the Hayward fault (a part of the San Andreas fault system, along the densely populated eastern side of San Francisco bay) caused hundreds of deaths and almost $100 billion of damage.	There was a magnitude 7 earthquake on the Hayward fault.	entailment
1749	After the 1979 Soviet invasion and occupation, 3 million Afghans fled to Pakistan, which was encouraged by hefty Western aid to take them in.	Afghanistan was invaded by the Soviet Union in 1979.	entailment
1569	"Child labor" is, generally speaking, work for children that harms them or exploits them in some way (physically, mentally, morally, or by blocking access to education).	Child labor is widely used in Asia.	not_entailment
1979	Thousands of people are expected to return to New Orleans this week, as areas of the city are opened up to residents.	Over the coming days, thousands of people are expected to make the decision to return to New Orleans.	entailment
2344	Anorexia in males accounted for approximately six percent of cases seen in an eating disorder clinic.	Anorexia becomes common in males.	not_entailment
1669	She would later return to the Contest in 2005 with "Angel," an anthem she penned herself, and achieved second place. Now, in 2009, she will be returning to Eurovision for a third try, hoping for the "3-2-1" charm and a victory ―something that has eluded her thus far. Her entry, the ballad "What If We," has special memories for Chiara; it is dedicated to her father, who is recently deceased.	Ms Siracura joined the Eurovision Song Contest.	not_entailment
2463	The official religion is Theravada Buddhism, which is also practiced in neighboring Laos, Thailand, Burma and Sri Lanka.	The official religion of Thailand is Theravada Buddhism.	not_entailment
76	SEATTLE — United Nations gang leader Clay Roueche should spend at least 30 years behind bars after his surprise guilty plea here Tuesday for conspiracy to smuggle cocaine, marijuana and illicit drug profits, U.S. Attorney Jeffrey Sullivan said. Sullivan said outside court that Roueche's leadership of the violent UN gang and the sophistication of the international drug conspiracy will all be factors used to argue for a longer sentence — up to life — for the 33-year-old Canadian. And he stressed that the plea agreement reached with Roueche did not include "any kind of break with respect to sentencing.".	Clay Roueche is 33 years old.	entailment
1617	Scientists have made two major discoveries in the search for other Earth-like planets. British astronomers say they have discovered the smallest known Earth-like exoplanet orbiting a living star called Gliese 581 e and also discovered that a nearby planet called Gliese 581 d, discovered in 2007, is in the much sought after 'habitable zone'. Astronomers also believe there is a possibility that 581 d could have liquid oceans on its surface, calling the find "extraordinary."  "The Holy Grail of current exoplanet research is the detection of a rocky, Earth-like planet in the 'habitable zone'," said astrophysicist at Switzerland's Geneva University, Michel Mayor.  Astronomers say 581 e is 20.5 light years away from Earth and that it's roughly 1.9 times larger than Earth, making it the smallest exoplanet discovered to date. It was found using the High Accuracy Radial Velocity Planet Searcher (HARPS).	Michel Mayor is the discoverer of the High Accuracy Radial Velocity Planet Searcher.	not_entailment
338	Taiwan's former president Lee Teng-hui , the spiritual leader of the pro-independence TSU , and Premier Frank Hsieh , a member of the Democratic Progressive Party , are also taking part in the march.	Chen Shui-bian is the new President of Taiwan.	not_entailment
182	Chinese Premier, Zhu Rongji, and German Chancellor, Gerhard Schroeder, opened the world's first commercial magnetic levitation (maglev) train yesterday, with both sides having much to gain from its success.	Both Mr. Schroeder and Mr. Zhu have much to gain if maglev succeeds.	entailment
1969	President Obama found a new way to answer to the questions that people have to ask him. So he held a "virtual townhall" in which people could write in questions and he would answer them online. He was asked many questions, and one of the most important was about the legalization of marijuana. Obama was very discreet about it. We will give you the full question : "With over 1 out of 30 Americans controlled by the penal system, why not legalize, control, and tax marijuana to change the failed war on drugs into a money making, money saving boost to the economy? Do we really need that many victimless criminals?" The president's answer was a strategical one. He started by quoting the question he was asked which was whether legalizing marijuana would improve the economy and job creation. And he answered : "The answer is no, I don't think that's a good strategy to grow our economy. All right.".	President Obama is in favour of the legalization of marijuana.	not_entailment
2207	Between 1978 and 1982, 32 states acknowledged the medical benefits and attempted to make cannabis available, but possession remains a federal offence. Among the states where marijuana is legally used for medical purposes are California, Oregon, Washington, Alaska, Arizona, and Nevada.	In the Netherlands, people can legally have 32 grams of cannabis in their possession.	not_entailment
40	Australian Guantanamo Bay detainee David Hicks has won British citizenship, opening the door for a possible bid to have him freed from the US detention facility in Cuba. Justice Lawrence Collins of the British High Court has overturned the British Government's refusal of citizenship to Hicks, whose mother was born in England. Justice Collins said the Government had "no power to withhold or deprive citizenship". Justice Collins said: "In my view it would be improper to fail to give assistance which otherwise would have been given, simply because the claimant was believed to be involved in terrorism and has not had any previous connection with this country." Hicks' lawyer, Stephen Grosz, said the decision was a breakthrough. He said there was now no reason why Hicks should not enjoy the same protection as the nine other British citizens released without charge from Guantanamo Bay on representations of the British Government.	Stephen Grosz is the British lawyer of David Hicks.	not_entailment
703	The Marriott is a popular place for foreigners to stay and a prominent enterprise in the city, despite a wave of violence the country suffers. The hotel had been victim of another attack in January 2007 where a security guard was killed and several people injured after the guard blocked a bomber from getting at the hotel, forcing him to detonate his explosives where he was.	There is a Marriott Hotel in London.	not_entailment
1287	Then China rolled out the fake Panchen Lama, Gyaltsen Norbu, a teenager chosen as the reincarnation of a major lama by the atheist Communist leaders and trained since childhood to spout nationalist slogans while wearing robes. Newspapers reporting on the debacle generally tried to present both sides, but it seems fair to say there's really only one side to this sham and that pretty much nobody in the Tibetan community accepts Norbu as the real Panchen Lama. The Dalai Lama's choice for Panchen Lama, Gedhun Choekyi Nyima, has been in secret Chinese custody since 1995.	Dalai Lama and the government of the People's Republic of China are in dispute over Panchen Lama's reincarnation.	entailment
989	Worldwide, child labor is most prevalent in the agricultural sector, where children are widely used as day laborers. Working long hours, children working in agriculture are often exposed to harmful pesticides, dangerous machinery, backbreaking loads, and many other hazardous conditions.	Child labor is widely used in Asia.	not_entailment
999	Dr Raynard Kington, of the US National Institutes of Health, which funded the research, said: "These findings establish that genetic factors play a strong role in autism spectrum disorder (ASD). "Detailed analysis of the genes and how they affect brain development is likely to yield better strategies for diagnosing and treating children with autism." People with ASD, which include autism and Asperger's syndrome, have problems with social interaction, poor communication skills and tend to engage in repetitive behaviours.	The ASD includes diseases such as autism and Asperger's syndrome.	entailment
2294	The BBC's Tim Franks says frustrated British diplomats insist there have been several achievements but there is no doubt that the continued delay in reaching agreement on a budget for the EU hangs over all discussions.	Diplomats agree on EU budget.	not_entailment
2003	Edison decided to call "his" invention the Kinetoscope, combining the Greek root words "kineto" (movement), and "scopos" ("to view").	Edison invented the Kinetoscope.	entailment
1472	Mr Gregory's conclusion in 1994 was that the ceremony, transferred to the more convenient nearest Sunday, was dying out. However, that year the Conservative government proclaimed "festivities" to celebrate the 50th anniversary of the Normandy landings.	50th Anniversary of Normandy Landings lasts a year.	not_entailment
356	Bout - who is generally believed to be a model for the arms dealer portrayed by Nicolas Cage in the 2005 movie 'Lord of War' - has repeatedly denied any involvement in illicit activities. At a hearing earlier this month, he angrily accused the United States of framing him and pressuring Thailand to extradite him. He has long been linked to some of the world's most notorious conflicts, allegedly supplying arms to former Liberian dictator Charles Taylor and Libyan leader Colonel Gaddafi.	Gaddafi is the leader of Thailand.	not_entailment
848	That prompted Clinton, wife Hillary Rodham Clinton and daughter Chelsea to spend a cold and dreary Saturday in Minsk.	Clinton's wife is called Hillary Rodham Clinton.	entailment
1674	In sub-Saharan Africa about one in every 30 people is infected with HIV.	30% of the people infected with HIV live in Africa.	not_entailment
1973	China immediately expressed regret over his decision and suggested that "ulterior motives" may be at play. "It is understandable if some people do not understand the Chinese government policy on Darfur, but I am afraid that some people may have ulterior motives, and this we cannot accept... China is also concerned about the humanitarian situation in Darfur. [But] empty rhetoric will not help. We hope that relevant people will be more pragmatic," said Liu Jianchao, the Deputy-Director General of the Information Department in China's foreign ministry.	Liu Jianchao is an employee of China's foreign ministry.	entailment
2443	INS predicts that the smuggling will continue to increase and that alien smuggling organizations will become more sophisticated, organized, and complex.	Steps are being taken to stop the smuggling of aliens.	not_entailment
1789	The country's largest private employer, Wal-Mart Stores Inc., is being sued by a number of its female employees who claim they were kept out of jobs in management because they are women.	Wal-Mart sued for sexual discrimination	entailment
411	The council prohibited any travel outside of Haiti by all officers of the Haitian military and police and all major participants in the September, 1991, coup.	The council is prohibited to travel outside of Haiti by military officers.	not_entailment
2061	Iraq would have been an unsafe, unsecure country that did pose a threat to the world.	A threat to the world would have arisen from Iraq.	entailment
2222	It would create an underclass of illiterate and impoverished residents, deprived of basic skills, including English-language skills, necessary for the integration of immigrant children into our society and our work force.	Language skills are a means of social integration.	entailment
8	WASHINGTON --  A newly declassified narrative of the Bush administration's advice to the CIA on harsh interrogations shows that the small group of Justice Department lawyers who wrote memos authorizing controversial interrogation techniques were operating not on their own but with direction from top administration officials, including then-Vice President Dick Cheney and national security adviser Condoleezza Rice. At the same time, the narrative suggests that then-Defense Secretary Donald H. Rumsfeld and then-Secretary of State Colin Powell were largely left out of the decision-making process.	Dick Cheney was the Vice President of Bush.	entailment
2036	Police have arrested the owner of a mattress factory in Hay Hassini, Casablanca, Morocco which burned down in a disaster that claimed 55 lives. His son, who was the factory's manager, was also arrested. Those killed ―35 of whom were women ―were trapped inside by locked fire exits, which were barricaded to stop theft during working hours. "The people who died were either asphyxiated or burned," commented a firefighter. 17 were wounded. Moustapha Taouil of the Casablanca civil protection service said the blaze was triggered by an inadequatly maintained electric saw on the ground floor. The initial fire quickly engulfed all four storeys of the building.	Casablanca is a Moroccan city.	entailment
2012	A statement issued by Royal Moroccan Airlines, a copy of which was received by Agence France Presse today, said that the company decided to start two flights a week between Casablanca and Gaza as soon as the Palestinian airport is opened there.	With the opening of the Palestinian airport, Royal Moroccan Airlines will fly between Casablanca and Gaza.	entailment
2162	The United States government has filed a civil lawsuit against BP Exploration (Alaska) Inc. (BPXA) alleging that the company "violated federal clean air and water laws" by "illegally discharging" more than 200,000 gallons crude oil during two oil spills in 2006 on Alaska's North Slope in Prudhoe Bay. BPXA previously pleaded guilty to one count of criminal negligence in illegally discharging the oil and paid US$20 million in damages. As a result of the plea, the lawsuit was filed saying that they "failed" to prepare for such a disaster by implementing "certain [sic] spill prevention measures" as the law requires.	Prudhoe Bay is situated in North Slope.	not_entailment
2134	DAYTON, Ohio. A cargo plane bound for Montreal with a small quantity of hazardous chemicals crashed and exploded shortly after takeoff.	Dayton is located in Ohio.	entailment
1752	Alcohol now fuels 44 percent of all violent crime and 70 percent of Accident and Emergency hospital admissions at peak times are due to booze.	Alcohol has an effect on violent crimes.	entailment
2407	Beth Israel is fighting back in the lab, where bacteria taken from patients are grown in cultures and tested against antibiotics to determine if the bug beats the drug.	Bacteria is winning the war against antibiotics.	not_entailment
1836	Hydrogen cyanide is used in manufacturing chemicals such as tryptophan and other amino acids.	Cyanide is used in the production of pharmaceuticals.	not_entailment
1109	Nevertheless, 58 percent of Americans expressed their satisfaction with the President's job performance. 44 percent supported Nixon at the very beginning of the investigation into Watergate.	Although 58% of Americans are unsatisfied with Clinton's job performance, 44% found Nixon's work adequate at the start of the Watergate scandal.	not_entailment
1162	Moscow (USSR), 12 Jul 89 (PRAVDA)- Blood is flowing in Columbia, where last year, according to official statistics, there were 4,600 victims of political violence, including Jaime Pardo Leal (president of Colombia's national coordination committee), around 30 deputies and many municipal advisors and mayors.	Around 30 deputies were killed on 12 Jul 89.	not_entailment
649	The resignation came amid recent allegations by Massachusetts' attorney general that the Boston archdiocese engaged in "an elaborate scheme" to keep quiet the issue of child sexual abuse by priests.	The state attorney general claimed that the archdiocese engaged in a coverup.	entailment
1692	The flexibility of our market-driven economy has allowed us, thus far, to weather reasonably well the steep rise in spot and futures prices for crude oil and natural gas that we have experienced over the past two years, said Mr. Greenspan.	Rising prices have helped make many people feel wealthier and thus more inclined to spend.	not_entailment
712	Miller, the Pulitzer Prize-winning playwright whose most famous fictional creation,  Loman in 'Death of a Salesman' came to symbolize the American Dream gone awry, has died.	Playwright Miller, the Pulitzer Prize-winning author of 'Death of a Salesman', has died.	entailment
2167	On Sunday December 14, 2008, an Iraqi journalist for an Egyptian Newspaper named Muntazer al-Zaidi was tackled by authorities after he threw his shoes at former United States president George W. Bush during a press conference in Baghdad. Bush had made a surprise last visit to Iraq to sign a new security pact brokered by Iraq and the U.S. Bush ducked as the flying shoes zipped past him, barely missing the now former U.S. president.	A man threw a shoe at the Prime Minister.	not_entailment
1381	The cholera epidemic in Zimbabwe appears to have passed its peak, says the World Health Organization (WHO).  The number of new cases recorded in the week to mid-March nearly halved to 2,000, against 3,800 the preceding week and 8,000 cases a week in February.  But the agency warned the weekly statistics were not always accurate.  There have been more than 90,000 cholera cases in Zimbabwe since the start of the epidemic last August, about 4,000 of them fatal.	Since last August about 4,000 people died of cholera in Zimbabwe.	entailment
1701	In 1986 he became the head of London European Airways, a business in which Ryanair had bought an 85% stake. This position, however, quickly disappeared as the carrier became Ryanair UK and was then merged entirely with Ryanair. Over the next decade, Cathal worked both on the executive board of the airline and as a pilot, although he resigned from the latter by 1996. He remained with Ryanair until leaving the board 2002, by which time he was a multi-millionaire due to the success of the airline.	Ryan was Cathal's father.	not_entailment
1960	The Supreme Court said today states may bar the removal of life-sustaining treatment from comatose patients who have not made or cannot make their desires known.	In most cases, the patient is comatose or mentally unable to communicate his/her feelings.	not_entailment
1759	Speaking about the papal visit, Castro also said the government had agreed to make available half of its transport to ensure people can attend masses the pope will celebrate in the cities of Havana, Santa Clara, Camaguey and Santiago de Cuba. Cuban church authorities have been concerned there will not be enough transport.	Papal travel is affected by political concerns.	not_entailment
1210	Frye says, that he (a homeopathy expert) and Iris Bell recently studied homeopathic treatment of fibromyalgia.  A new analysis - comparing published studies of homeopathic drugs to matched, randomly selected studies of medical drugs - suggests that these apparent homeopathic drug effects are merely placebo effects.	What really irks Frye and other doctors of homeopathy, however, is that homeopathic remedies are not supposed to be used like medical drugs.	not_entailment
853	Hurricane Katrina petroleum-supply outlook improved somewhat, yesterday, as U.S. and European governments agreed to release 2 million barrels a day, of oil and refined products, from their reserves.	Offers by individual European governments, involved supplies of crude or refined oil products.	entailment
1031	Witching hour passed and Potter fans poured into bookshops around the world on Saturday, snatching up copies of the latest instalment in the series that promises to be the fastest-selling book in history.	Potter fans rushed to tills in order to purchase the book.	entailment
1246	The chaotic situation unleashed in Bogota last night, with the assasination of Justice Carlos Valencia, began on the 28th of July in Medellin, when motorized paid assasins murdered third public order Judge Maria Elena Diaz.	Justice Carlos Valencia was killed in Colombia.	entailment
1670	The south Indian flute had only seven finger holes till the 1970s when the legendary T.R. Mahalingam introduced the eight holed variety.	T.R. Mahalingham made the first seven holed flute.	not_entailment
1000	Felipe González Márquez (born March 5, 1942) is a Spanish socialist politician. He was the General Secretary of the Spanish Socialist Workers' Party (PSOE) from 1974 to 1997.	Felipe González is the President of Spain.	not_entailment
2083	San Salvador, Jan. 13, '90 (Acan-Efe) -The bodies of Hector Oqueli and Gilda Flores, who had been kidnapped yesterday, were found in Cuilapa, Guatemala, near the border with El Salvador, the relatives of one of the victims have reported.	Gilda Flores was kidnapped on the 13th of January 1990.	not_entailment
1947	Gladys Lauture, a close Aristide friend and longtime supporter, said she and a team of carpenters, plumbers and decorators spent 18 days making Aristide's Port-au-Prince home livable again.	Aristide is due to live at Port-au-Prince again.	not_entailment
1126	In 1969, he drew up the report proposing the expulsion from the party of the Manifesto group. In 1984, after Berlinguer's death, Natta was elected as party secretary.	Natta supported the Manifesto group.	not_entailment
412	Protest votes as citizens of the 25 EU nations punished their governments for everything from high unemployment to involvement in Iraq.	EU nations' citizens protest against punishment for unemployment.	not_entailment
1516	The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments went up Wednesday for the first time in four years.	The cost of paper is rising.	entailment
1953	Government forces killed the head of the Armed Islamic Group, or GIA, which has claimed responsibility for killing 61 foreigners in the last year.	The abbreviation GIA stands for Armed Islamic Group.	entailment
1090	Quite simply, Tsutomu Yamaguchi is one of the luckiest men in the world. This slight 93-year-old with white hair, who is now largely confined to a wheelchair, was formally recognised last week as one of the tiny handful of people to have survived not one but both of the American atomic bombs dropped on the Japanese cities of Hiroshima and Nagasaki in August 1945 - bringing to an end to World War II. Known in Japan as one of the hibakusha - literally 'the explosionaffected people' - Mr Yamaguchi had long been recognised as a survivor of the nuclear explosion in his home town of Nagasaki.	Yamaguchi survived two atomic bombings.	entailment
2279	Nancy Vine, who sells tickets at the Big Sky drive-in, seven nights a week, is a daughter of Donald and Dorothy LeGros - part of the extended family that operates the drive-in.	Nancy Vine is in business with Donald and Dorothy LeGros.	entailment
1289	Jusman Syafii Djamal, minister of transport for Indonesia, has recommended that local airlines should not purchase aircraft from European manufacturers, such as Airbus. It is a direct response to the decision of the European Union (EU) to add all 51 of Indonesia's air carriers to the list of air carriers banned in the EU. The EU made the decision to ban the Indonesian air traffic due to a string of accidents in the country, including two major disasters this year - the losses of Adam Air Flight 574 and Garuda Indonesia Flight 200, which killed 102 and 21 people respectively.	Indonesian carriers will not acquire airplanes from Europe.	entailment
1550	The galaxy, measuring just 2,000 light-years across, is a fraction of the size of our own Milky Way, which stretches 100,000 light-years in diameter.	The Milky Way measures 2,000 light-years across.	not_entailment
791	At the time, neither "USA Today" nor "The Observer" was able to verify which of the sixty-plus candidates it was.	"USA Today" is a subsidiary of "The Observer."	not_entailment
333	In the two weeks since his death, police have been posted outside the Beijing home where Mr. Zhao spent his last 15 years under house arrest and where hundreds have been assembling to pay tribute. Agents have been turning many of the mourners away.	Mr. Zhao died in Beijing.	entailment
1855	Even Homer realises the cleverness of Jan De Bont's tautly-directed action. Laser Movies , Speed , Widescreen with Keanu Reeves, Dennis Hopper, Sandra Bullock.	The movie 'Speed' was directed by Jan De Bont.	entailment
1122	"Only his comrades see him; we exchange messages with each other to share plans. We also go to the battlefield together. We actually meet very rarely, just for important consultations. It's hard for anyone to meet Bin Laden himself now, but we know he's still alive," said Dadullah. Dadullah also claims that there are "hundreds" of suicide bombers that are prepared and ready to hit the NATO peacekeeping forces in Afghanistan and that Americans will "reap the crop for a long time" also saying that the Taliban and al-Qaeda will get "revenge" on the United States either inside or outside Afghanistan.	Dadullah is a Taliban.	not_entailment
539	An Iraqi official reported today, Saturday, that 68 Iraqi civilians were killed as a result of the American and British bombing on Iraq and that their funerals were held today in Baghdad.	The 68 civilians killed as a result of the Anglo-American bombing of Iraq, were buried today in Baghdad.	entailment
788	State Police issued bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.	Robert Senacal was arrested by police.	not_entailment
2176	The comments made by Wells today, regarding the commissioner of baseball, do not in any way reflect the views of the club, Sox said in a statement.	David Wells' comments drew a quick response from the players' union and the commissioner's office.	not_entailment
1046	Gen. Maza Marquez said that the fact that a payment is being offered for the capture of Pablo Escobar does not mean that other persons accused of being capos of the mafia are not being sought, and that if anyone being held in connection with the investigation of the killing of Luis Carlos Galan is released, that does not mean that the investigations are not proceeding well.	Luis was killed by the capos of the mafia.	not_entailment
398	Io is 2,236 miles (3,598 kilometers) in diameter, slightly larger than the Earth's moon.	The terrestrial moon has a diameter of 3746 kilometers.	not_entailment
2159	Benjamin Vanderford, 22, said he posted the 55-second clip, which shows a knife sawing against his neck, on an online file-sharing network in May.	Mr Vanderford said he filmed his own mock execution in a friend's garage to show how the media could be fooled.	not_entailment
268	In 1983, McClintock found that bacteria have rings of DNA (plasmids) that reproduce and have genetic changes that tell the bacteria how to defend itself against the antibiotics.	Bacteria is winning the war against antibiotics.	not_entailment
1941	Prosecutors were still expected to unseal an 11-count manslaughter indictment against the ferry's captain, Michael Gansas. He violated procedure by his absence from the wheelhouse during docking, when Smith lost control of the ferry.	Mr Smith entered his guilty plea to 11 counts of manslaughter and also to lying to investigators about his medical history, under an agreement reached with prosecutors.	not_entailment
2365	Iran is said to give up al Qaeda members.	Iran hands over al Qaeda members.	entailment
74	Ruth's 1927 single season record of 60 home runs stood unsurpassed until Roger Maris hit 61 in 1961.	Babe Ruth hit 60 home runs in his lifetime.	not_entailment
1879	TWA connects through New York en route to Frankfurt . Lufthansa , the German airline , flies direct daily from Los Angeles to Frankfurt , and the airline shares flights with Lauda Air , an Austrian carrier , on Wednesdays , Fridays and Sundays to fly directly to Munich . Another German airline , Ltu , also flies direct from Los Angeles to Dusseldorf and Munich on Mondays and Thursdays . Frankfurt is the hub for trips to most of the country 's smaller cities.	Lufthansa is the German airline.	entailment
674	Gold mining operations in California and Nevada use cyanide to extract the precious metal.	Cyanide is used in gold mining.	entailment
2015	Hudson's mother, Darnell Donerson, 57, and brother, Jason Hudson, 29 were found dead in Donerson's home on October 24 and the body of Hudson's 7-year-old nephew, Julian King was found four days later in a stolen SUV. A handgun police say is tied to the case was found nearby, but Reuters reports that Bond did not comment on any evidence in the case.	Jason Hudson was Jennifer's brother.	not_entailment
2139	Stolen Warhol works recovered: Amsterdam police said Wednesday that they have recovered stolen lithographs by the late U.S. pop artist Andy Warhol worth more than $1 million. Dali's paintings are still missing.	Millions of dollars of art were recovered, including works by Dali.	not_entailment
2019	While the total population for Missouri increased by 2.8 percent, the Hispanic population shows a 24.9 percent increase between 2000 and 2004.	Missouri's population is 2.8 million.	not_entailment
659	Reagan was seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination, but made a remarkably speedy recovery.	Reagan survived an attempted assassin's bullets.	entailment
2111	A 15ft (4.5 meter) northern bottle-nosed whale has been spotted swimming in the river Thames in Central London, UK. The "Thames whale" managed to swim up past the Thames barrier and under many bridges, reaching as far as Chelsea before it turned around just before Albert Bridge. TV news helicopters scrambled to provide live TV footage of the whale, and many spectators lined the banks of the river. The whale is said to be looking healthy, although some fear that the whale may beach itself as it tried to do before rescuers forced it back into the middle of the river. Normally found in the North Atlantic, there have been sightings of a second whale near Southend.	The River Thames flows through London.	entailment
1294	Thai soldiers have been accused of crossing into Cambodia near a disputed temple where the two sides briefly exchanged fire last year. A spokesman for Cambodia's government said that about 100 troops crossed the border before retreating hours later. A Thai border commander denied there had been any troop movements and said there had been no increase in tension. Thailand and Cambodia both lay claim to the temple area. Despite several rounds of talks, a settlement remains elusive. Soldiers from the two countries have been stationed in the area since the clashes in July last year.	Thai soldiers have shot two Cambodians crossing the border.	not_entailment
